Annual_Rainfall,Seasonal_Rainfall,Cloud_Visibility,Temperature,Humidity,Wind_Speed,Pressure,Weather_Condition,Flood_Chance
3013.7440171424937,2025.384296017757,4.470647595729761,25.10414107812885,89.87608665481874,23.300237747714156,1008.619982940847,Cloudy,1
2156.7939270517995,1467.7851548570204,6.2634325746307935,25.42263893191206,66.60598592259218,20.919667270962723,1011.0435692123235,Rainy,0
2802.1197387352145,1808.3069863961643,5.8847815678881314,17.04343917545011,75.47659355735946,11.107564190874312,1011.5471213358918,Cloudy,0
2416.9816150285806,1931.2791522727646,6.241366543561795,32.744581896169194,70.759099648738,21.997988694266517,1004.7735140151555,Cloudy,0
1812.9281472369255,1432.0963779835736,6.424834885834048,34.161295919279546,69.95531615365223,12.9355936430614,1004.4928674309399,Rainy,0
2416.8373633050483,1755.169090072896,6.354740832445544,25.78729101861092,83.0847605507436,26.866628772388886,1007.4470945227386,Overcast,0
3122.821939879582,2247.727087295808,6.346713960485609,26.98419317441106,85.39264341022252,11.202565796245867,1012.9121615991772,Rainy,1
2178.5043765340292,1555.9434325231457,6.5677129534098775,24.984551545236155,78.23637676013227,17.207890538807412,1015.8800441918517,Overcast,0
3138.7861934884036,2096.184640580389,5.1335218257547615,29.530614205909966,77.3247390849311,14.1130883839078,1013.5062492714297,Rainy,1
800.0,592.7691270899709,6.695384192166992,32.49973018121296,63.86936172440904,11.087339263011037,1012.445158806418,Sunny,0
2693.1415026251343,2069.0099900873433,1.6705988605867654,21.028912104475836,81.70795369514731,23.189238718355398,1002.7569547870877,Overcast,1
2252.2282409429026,1602.0572878627859,6.460907655419237,29.63775412256901,76.76180320912762,21.748211231867433,1002.6306917355018,Rainy,0
2020.5955897204794,1249.0303447783556,6.763635060517065,26.893312913123417,70.35279990600733,26.46307139230698,1008.9944510327572,Sunny,0
2255.0564659213014,1730.3484744978668,5.056389603857642,28.45357756786676,72.48139863716969,5.540874242542827,1008.6379508612257,Rainy,0
1007.4586512394644,898.9139805848986,8.044951293561367,29.835976006697162,59.21647801771606,25.449194916387306,1015.9054962678848,Sunny,0
2068.1968672974926,1692.7256951428626,5.695701287106554,27.247190244908715,83.05106726406484,35.53814233749826,1011.9609973948178,Cloudy,0
2414.2675429070478,2016.289729865671,6.312611976096501,27.585652586376877,85.599789618603,14.838512375761372,1008.961249470756,Overcast,1
3086.7364268449096,2505.120133223489,3.8405327088520504,27.144499329781443,97.00224742815863,31.266040284762788,1003.9800652430982,Rainy,1
1889.0378690358116,1449.6085982234933,5.479670562357065,31.881264807153126,75.78343448123749,16.157871095581214,1007.2856326645203,Cloudy,0
1714.9038382640874,1303.2658051190617,7.930034973953493,29.675039840509985,72.43604992603045,8.393131837070852,1011.4181637108175,Sunny,0
1898.945773849278,1562.6100733912017,5.832917526586552,28.882334150949443,67.41344812985287,15.86057290315243,1011.8824526918818,Rainy,0
2749.2412706212444,1850.2958201977017,6.006104469912515,22.91619311563087,79.48643018615584,25.33742777372693,1010.0079910527444,Overcast,0
2397.2506657958106,1707.9999525563805,5.157107271177688,26.485681027147383,78.32974427392095,12.13276462367928,1006.2028729459921,Cloudy,0
1882.1438777397766,1425.3464065226237,5.656841721096517,31.594676641356696,83.5213094334066,13.79762938695459,1012.2008481979675,Rainy,0
2507.9604598680135,1930.9113147937937,5.273723589238352,28.15078629249569,85.61663840705661,22.154776026052335,1009.8413618519916,Rainy,1
2258.2465296088244,1579.7316634332824,6.066065213669217,30.638125878356554,84.00916696576901,18.02142081717001,1006.5222285699851,Rainy,0
2781.1869943197335,2206.2127940890737,5.060260457217516,35.06604720131053,89.75790176429155,22.092360667407185,1005.2929944421358,Rainy,1
1778.7681436735886,1255.4067781126273,6.539108150746741,32.154424276835265,67.36693016712972,19.66480678530835,1012.8807986633093,Sunny,0
2003.402712041339,1271.1366652772294,4.61852659628245,28.37263335079897,71.77123216870308,21.357377236861012,1010.0593551769715,Sunny,0
1964.7351081207055,1412.4266605356972,5.9496046883546905,25.95604331921709,74.72156257358279,14.973891699333212,1015.059353036457,Cloudy,0
1321.8910311207287,654.4208985713244,9.316529914144269,17.785801615776407,56.21123712733533,19.62211659421275,1014.321984832956,Sunny,0
2377.672166238746,1616.6657222867927,5.601484399191291,27.32646031010859,75.02249182181528,11.508388960128464,1008.1512206944763,Rainy,0
2356.6331633079335,1914.33542969178,4.918501342753093,26.695950016732603,80.87675552647714,27.01903535752372,1008.5882650998547,Rainy,1
2203.0680739854765,1462.997690033623,7.526157582003067,29.561464777581502,82.41139399671931,13.560076982278805,1010.3134912111344,Cloudy,0
2059.247719974912,1510.8936653009555,5.3683979640369035,27.38437909210125,64.77785846139436,25.901932412845724,1007.778516842605,Rainy,0
1350.7775547697515,1133.9479239512823,5.313766328230315,26.718459762252824,74.92822416943491,16.364751273119943,1008.4824089922962,Cloudy,0
1947.6128063407846,1490.1854953621591,6.081778918164009,20.88240427797112,70.15244874790574,19.41399307530125,1012.1368846968879,Cloudy,0
1994.3712900839382,1268.0206815729573,6.248939554569122,24.240128683399735,64.27328208986789,14.535248143765095,1013.309084285883,Overcast,0
1718.6336384670287,1376.041602955278,5.400400408907901,29.90660416320223,78.83373736611362,10.888031981823797,1012.2245390654747,Cloudy,0
2103.2285730003946,1838.6899714044869,5.192820924410354,34.86363052453078,84.30432320291335,5.78667728676289,1013.416987711623,Cloudy,1
2442.430514088723,1896.4040364976354,5.848796685452052,27.609898465017505,87.87932745353321,10.612730889852784,1007.0533335036398,Cloudy,1
3331.711540726318,2359.7642412505384,4.089443122992275,29.311244294296493,93.33291375857019,15.732638027488548,1012.1569314940449,Rainy,1
2304.7466876991034,1909.716365005832,5.594086374708906,31.809912627811222,92.12783109211753,19.483154251802187,1005.9315154276514,Cloudy,1
2354.5302344336587,1618.0184608048496,8.131043086206384,24.756424255199,79.76059353146992,25.072655192982843,1006.568548440545,Rainy,0
2155.3324505402998,1508.57928170537,5.817097161867498,29.46725617314177,74.36060114780705,14.879697781422058,1004.6915257478677,Overcast,0
1048.737270820575,825.7644906459527,8.269607134958722,25.038039574671366,65.47737339737259,11.826274650129783,1010.9100657563664,Cloudy,0
2184.09167473047,1614.5671807207978,5.352526013079044,31.459297753964044,83.12679865374312,7.900996497981012,1008.1069423871089,Cloudy,0
2236.138125964616,1753.9437935512804,4.599508852257431,28.60561219180693,75.33551993288742,21.360445325328726,1010.7313325289264,Rainy,0
3677.9452674911718,2576.5765303888147,2.856669489926639,29.19380725592576,89.68349926049001,27.682361607305403,1007.1430843902319,Rainy,1
2084.5834211313263,1690.2830947324826,5.199781977342767,24.869605610325642,76.62658483921851,26.86431187569402,1005.786802904501,Rainy,0
2380.9284054001673,1755.04240326466,6.043764948894901,30.82812943844314,68.727792727251,22.969529237030663,1007.971679940507,Overcast,0
2179.172938176854,1633.1763806938206,8.735949992306358,36.338851684924066,77.90999838698475,22.469803220873192,1008.4416926677576,Rainy,0
1498.7931774282806,1044.174920408413,6.530310575447959,23.968353218287177,57.972271820385096,29.883366457965387,1006.1914701910863,Cloudy,0
2885.6936887090123,2295.255369113207,3.761911210478427,26.640963969409906,88.51955271654987,20.324570229917672,1004.4063085885825,Rainy,1
2651.1598196120644,1862.4782760563241,5.268056694125692,28.926429896672367,85.36775338161497,22.5229077321692,1006.47929818797,Overcast,1
2674.619168225828,2081.4353405260717,5.271370267136517,31.145624847983267,82.30620670554868,15.754512967036007,1012.3627572577093,Rainy,1
1654.3675271231566,1284.6945372375337,7.104524631251907,25.761814858842126,79.79715497155992,8.465696404016697,1011.292037023747,Sunny,0
3041.6765865616594,2417.8980924262414,5.496169721672137,36.66787883942904,82.99579704334492,13.213057696502966,1008.926845953755,Rainy,1
1358.8893623246315,953.1479841939234,4.705459554872942,33.4367579766561,71.84210314472455,17.935886730257412,1007.3269335612393,Cloudy,0
2552.1142562801624,1427.759783898406,3.5662846960191774,31.04202447833657,77.17168168034138,18.42549760750912,1013.8234441693805,Cloudy,0
3514.2733754859873,2403.3693266840005,3.39652287687782,21.02820987805334,81.4759892031799,31.48400098398775,1010.8920751001256,Overcast,1
1605.678204921587,1130.8552935625366,8.489621991146109,25.569724832881775,82.40155972124494,18.56894017313748,1005.2354474533577,Cloudy,0
1860.221362238337,1162.9577628010238,5.213827955070725,34.272729718109304,69.06390295249723,26.251904108179506,1009.0075239522491,Cloudy,0
2259.7908190525845,1814.6882312832045,1.8541206141594806,33.791185673831464,75.85738374394191,14.954459308965788,1010.4383359481025,Overcast,1
1897.9146075302806,1284.2399794882774,7.474815338742357,31.754560090715778,64.36856368421788,15.818268799643361,1012.652365428987,Cloudy,0
1269.6019413603203,1052.5790167525547,7.66094112656187,27.29555026416055,66.4428934742442,8.696946539435862,1009.4559190860298,Sunny,0
2241.1377848836164,1869.3289536478158,4.018427527721145,28.33194967525004,80.51844819884712,12.803703909863998,1007.8524050986796,Overcast,1
1562.617771764337,1074.5367153075588,6.131010690865987,27.476296779495495,68.42217289782431,21.68886973954627,1009.6260677658394,Cloudy,0
2484.155458381109,1889.037742237418,4.1137131808448455,32.51295913307535,79.99498158950382,18.052921262758932,1009.0344616667137,Overcast,1
1648.345459459718,1080.1916934415149,7.432163147364942,24.49663037401956,71.16932144126739,24.600570339280637,1014.9908966162474,Sunny,0
3129.9606430105237,2218.220267370382,3.7028710001544365,24.77680138046318,85.03218862619015,19.26877763841535,1005.2928059706751,Overcast,1
1730.0480245982578,1152.756685781189,7.710984988317651,32.04109834734406,59.53779084348413,15.532823878535808,1014.1599392073679,Cloudy,0
2006.7630902765945,1247.427322218297,3.4558796989689884,27.822554177953755,70.04364789205675,33.038078046508716,1008.4968927088984,Overcast,0
2688.110330421802,1999.7007636128699,3.972525852814466,33.51386942181523,71.49095779334812,17.34267501900867,1005.7914491504665,Rainy,1
1461.4814101396269,1042.759717181238,6.041835953953645,25.313951172077818,69.14818177414425,26.14100678793713,1013.9799181310922,Cloudy,0
2336.475960762478,1768.2605516901122,5.271739806727729,27.7808865586447,74.57450804342203,15.191535554187256,1011.8716072950558,Cloudy,0
2984.285652569457,2043.3781045055005,4.2458974285480835,24.310348060624186,84.87310351633735,22.967196355684965,1010.7429694619364,Rainy,1
1235.5100592632634,956.9890076389955,8.564940016777431,28.029450725694268,72.52019170160628,24.496109614061808,1007.862644416549,Sunny,0
2310.7803151193825,1750.7470092263902,3.391928350941956,22.085812252004803,74.43537334409984,19.459443794029063,1007.7663237016958,Overcast,1
2355.929676549054,1564.3829717766555,6.143632342155263,26.049466316180148,81.37933082217151,3.0,1012.2543558700878,Cloudy,0
2669.0937230663862,2082.7028539755174,5.463246572915253,22.25498454028753,82.54476639949452,18.12776722599279,1008.1822826751066,Overcast,1
1457.829573473151,1154.8977008545692,9.340732671737923,30.775692932765033,78.01426902457074,26.613220334319827,1007.9292624585592,Cloudy,0
1407.726032149434,1078.7805122474101,,30.866357359038606,66.15391213813244,21.692365831194113,1012.7790187765517,Cloudy,0
2513.1649393701387,1935.07265110123,5.551668697469946,41.07894907806262,78.0487459241537,21.120872126604727,1006.4053360526882,Rainy,1
2378.190803939912,1544.8192454108466,3.973316535398046,33.335542982002295,79.18317967549055,5.944201462297366,1015.2341770604738,Rainy,0
2350.295710207526,1654.749489739394,2.9927788304758867,37.98966050567942,75.40020951420506,12.956814505274588,1014.1186927547902,Overcast,0
2407.868925698185,1584.4208461451678,7.05267713557512,28.184025546945364,72.19976653177443,20.879503418060075,1011.5308894585828,Overcast,0
1791.9851670529056,1343.5559916253246,6.634437668559004,25.435542959101422,70.00340060690313,20.872682937508245,1014.6045001422249,Sunny,0
2339.352218296602,1710.0570408258272,7.139072625693539,39.29732236401219,78.27791801951544,26.50266746093032,1009.494183914284,Overcast,0
2375.843483979209,1586.6041814677171,4.385406079567009,22.72412600678996,83.15430368068623,16.98593271397734,1012.0076318782326,Overcast,0
1771.3891491841794,1296.7350662412086,7.382044901831481,28.080425867476393,61.94181237672226,20.8407686067167,1015.1107106651021,Sunny,0
3319.464706686854,2230.6707991605426,6.665904410751267,28.718489090527694,87.29324994742781,18.114619693519057,1008.3009267148478,Overcast,1
2484.2997525470723,1801.3125662994628,6.000365314280062,33.38059048180966,83.14639407826127,11.091400844489101,1008.230063264459,Rainy,0
1485.2179016784107,1062.5713412649088,7.675469453546986,29.438955900507153,68.67676522937413,3.0,1006.3442296545855,Cloudy,0
2593.932165180298,2112.1974425644885,4.729773690577998,26.005464416846195,91.75261655657582,21.017067844910535,1007.7099412809539,Rainy,1
1615.1909978636072,1284.7590219466708,4.903044696582228,24.195262518448175,71.04092371698523,19.21763045888968,1013.1877394805314,Cloudy,0
2672.2507622454714,1812.0817731575273,7.0964830899586,26.63271271901546,79.27860567502906,13.672774705298817,1011.7966277055111,Rainy,0
2895.1573474044426,1811.0809777628997,4.739268387826671,23.972290556219424,83.1463306977817,6.665788604388947,1010.4761586046122,Cloudy,1
1707.5906089889736,1044.4696042765931,7.994205896968137,28.19130127913873,67.90439581269997,22.408176600861168,1009.8945373675245,Cloudy,0
2778.025677546593,1850.8868308343676,3.497141755028577,25.743215280558054,78.89607015583711,16.138559480631137,1002.8999125237093,Overcast,1
2447.668556161899,1647.9349105647202,4.464811126178863,22.023848826840997,80.04630204067723,21.89812305657702,1008.0212383374367,Cloudy,1
2693.236095996694,2017.2403363999304,6.679004038066856,33.020583153499615,80.35803080724895,31.04833971288231,1007.3628309321717,Rainy,1
3338.0757895923684,2321.1482271300633,3.7803666854254305,26.009309906283843,85.62991802540444,3.009983837762066,1006.3240523413297,Rainy,1
2052.767130398278,1449.8465008942364,8.119314319015462,22.92745278009875,71.52413823940921,13.102794339083452,1012.0228474012863,Overcast,0
1747.7583013855062,1184.2737951944873,6.94543872114356,27.326963462049832,76.50324238740683,16.534370706816606,1017.0094499157295,Cloudy,0
1666.291342224686,1357.5788176493966,4.39577562832708,28.273486263870634,56.52123184756137,28.183783219026555,1010.8453248800253,Overcast,0
1710.513829020737,1241.5492627704618,7.966607962751911,21.014133097683867,72.67048188665574,6.545178865554606,1010.2113070899625,Cloudy,0
2153.7389743515373,1380.4915493673398,5.840900345274921,29.32659066850305,73.17955156045677,31.551027179764233,1009.6206960630966,Sunny,0
2404.6911848899863,1725.698162093386,6.524181170986987,23.81136972523894,70.35728373869915,18.950991310964035,1009.6208270937452,Rainy,0
2366.0144795980113,1727.6683885683685,5.711082069627177,34.84411523676315,80.34310703848615,17.327995367862993,1006.7562240903935,Rainy,0
2696.3099494216144,1700.8121331335121,3.8962277936347753,30.095842048306938,80.7256288447162,16.613581657467655,1009.6912218991265,Overcast,1
2207.801135126744,1644.1590206459464,6.086756166829817,26.400400039562733,80.3508465008861,14.946158774739798,1010.8719069401756,Rainy,0
3072.12044629439,2041.6484469882216,7.531346653112804,25.019328918730597,70.76833380124562,25.336817314884083,1008.8235633674293,Rainy,1
2041.2059000572262,1341.5778632110334,7.2376390921897675,27.580129169745504,79.19157811278941,10.520354721422928,1011.9006995913109,Cloudy,0
3832.101499953771,3064.578402032618,2.2695326913118987,30.451162966333158,97.38762317711944,20.417899271506975,1006.0859814879368,Rainy,1
2575.400408659004,2020.747755119811,6.23854269454875,27.898023485659202,87.11196798576272,15.31072834005117,1002.9484841028614,Overcast,1
1685.7054661502304,1534.1781110475417,6.417356880624879,27.131364771452574,79.27500408753713,12.665065860401315,1011.7966834383611,Overcast,0
1557.4645011633327,1155.3332670085322,7.3631079087940225,28.233481163271584,64.87206902204574,36.10182622978727,1009.1358445729843,Overcast,0
2489.483449145911,1671.5213073661266,4.51124652499376,25.58456427505218,81.16098821785987,20.93335514327422,1006.1407448197677,Overcast,1
2065.9223288044896,1535.0321822009757,6.443037175445078,26.627176292627848,73.6564034987878,22.292858812628005,1006.5698705757651,Rainy,0
2628.400296455255,1745.877552436059,6.8778382186101865,19.656830244379982,68.74107331057687,25.964437464680636,1010.4810329899641,Rainy,0
2483.942574744127,1629.705121498241,4.922462613734368,31.89490492340947,83.00046165260957,8.050550382770169,1008.8999248133313,Overcast,1
2156.3026524058764,1484.0577415000193,7.999250631746289,29.19519112128705,70.85907087658579,30.266043363854223,1005.0072345097104,Cloudy,0
1691.923769158957,1395.9454946391386,6.400089034428002,24.90617662386628,68.99329093029537,3.0,1011.7809617967797,Cloudy,0
1291.0916651884813,873.1936716561011,6.751692407013499,35.59493992542095,62.5378985207514,12.618635129730357,1007.7705300354165,Sunny,0
1932.0910287597874,1259.2403027209868,8.049057735501826,28.348065921569546,72.34852200532006,14.786778287747698,1011.221996399818,Cloudy,0
2713.8392765940835,2020.5146446184233,4.604560305568018,23.855425712099212,83.3888920228632,22.07206355479354,1008.9804479616245,Overcast,1
2328.4562464781225,1757.7117088454581,6.517138592869684,31.426949685881834,82.03552977096015,19.531027862990413,1011.7976922156003,Overcast,0
1452.5567327728072,968.3868149333252,7.228922603956443,29.59219286603705,59.44233341624546,16.83229681511125,1017.1170983096229,Cloudy,0
2303.908555510709,1737.7165219528265,5.58391732288205,29.578319941936876,75.25001018039345,17.916018587605933,1005.1135826157889,Overcast,0
2431.190427837302,1782.111310032562,6.136993970119745,26.296977581393637,79.1218698056017,11.153838835342022,1008.9022073983689,Rainy,0
1669.68553827932,1323.0328293830091,7.041494395650484,29.80198289511214,81.53998361967702,7.519373238610788,1009.7608846835906,Cloudy,0
2292.235063567317,1705.4092778519039,3.3418386688281543,26.95296683911562,77.85442527212962,23.08558135635242,1010.6165514650431,Cloudy,0
2234.9252310675997,1560.7652793614711,4.752594313483052,30.22376580658337,81.43886597433269,22.855942787753296,1010.444455381596,Overcast,0
1514.2178213016261,990.8582181733589,8.638146436315582,20.380222183957443,66.70707948014424,29.091460626099412,1010.6395005445456,Cloudy,0
2414.67241620897,1860.2340375631613,5.19085099941024,26.264506148083242,78.58560743886484,12.469880322293545,1007.4765133089569,Cloudy,1
2536.4707158209408,2064.4512645452505,4.210394275311168,34.88862039123278,83.17389895518197,22.849706472106458,1004.769143219297,Cloudy,1
2849.830745905166,1949.5795842710645,,24.931730178398798,81.65089451104,16.014052901446878,1011.4649861329826,Overcast,1
2832.2812312209417,1892.1693244100936,3.973893103443748,25.58464681002725,84.55438410163859,26.333324896354377,1010.0703814634315,Overcast,1
1373.3983792257454,1090.3859810336878,4.847876679461445,26.2081546462001,75.04615602177758,25.153739436746992,1014.1186846566065,Cloudy,0
1637.3049760509264,1424.261766414013,6.317808721523128,23.140775456445425,75.53610034533182,19.478465794571196,1009.3212723691934,Cloudy,0
2509.021160325196,1765.777470973809,4.867431225868222,19.166876895086993,85.36501290993893,15.623288903338095,1007.1435686906707,Overcast,1
2508.271570547325,1648.7087432983358,4.718322672571782,27.077654405905548,72.65453036682383,24.72652525025783,1006.2693589891179,Cloudy,0
2509.0286117836285,1900.6160901141145,5.16671166451317,28.543437696326627,79.60378229116509,22.52833166279596,1009.741365784175,Rainy,1
4500.0,3500.0,1.6867647570232858,27.78997972584539,100.0,13.208917185396722,1000.2139536597487,Rainy,1
2542.5343064159,1687.7103108210686,8.292561741599261,27.420485752208453,79.70072813472541,8.705409285643984,1014.9202881708294,Cloudy,0
